Celebrity,Season,Week,Estimated_Fan_Pct,Certainty_Std,CI_Lower,CI_Upper,CI_Width
Rob Kardashian,13,9,0.3162113380081367,0.0948586443007696,0.1302883951786283,0.5021342808376451,0.3718458856590168
William Levy,14,2,0.0881166810222766,0.0271692157601579,0.03486501813236712,0.14136834391218608,0.10650332577981897
Jack Wagner,14,2,0.0840926650209596,0.0230803281741915,0.038855221799544266,0.12933010824237495,0.0904748864428307
Sherri Sheperd,14,2,0.0692724601981328,0.0200838900253368,0.029908035748472672,0.10863688464779292,0.07872884889932025
Jaleel White,14,2,0.0865071958562798,0.0250289218829669,0.03745050896566468,0.13556388274689493,0.09811337378123025
Roshon Fegan,14,2,0.1307371918030673,0.0341339243965519,0.0638346999858256,0.19763968362030904,0.13380498363448345
Melissa Gilbert,14,2,0.0729677814656083,0.0191242531502864,0.035484245291046955,0.11045131764016963,0.07496707234912267
Martina Navratilova,14,2,0.0548145700259678,0.0093655955614988,0.03645800272543015,0.07317113732650544,0.036713134601075295
Donald Driver,14,2,0.0956990385312591,0.0289112759051658,0.03903293775713414,0.1523651393053841,0.11333220154824995
Gavin DeGraw,14,2,0.0906848591320933,0.0276174832910087,0.036554591881716246,0.14481512638247035,0.1082605345007541
Gladys Knight,14,2,0.0820786043154529,0.0223360523929278,0.038299941625314415,0.12585726700559138,0.08755732538027697
Katherine Jenkins,14,2,0.0833149762910514,0.0237083592707069,0.036846592120465885,0.1297833604616369,0.09293676834117102
Maria Menounos,14,2,0.0617139763378505,0.0182897369789689,0.02586609185907146,0.09756186081662954,0.07169576895755808
William Levy,14,3,0.0944461034198631,0.0229884495333501,0.04938874233449691,0.1395034645052293,0.09011472217073238
Jack Wagner,14,3,0.054848956151485,0.0094746218319591,0.03627869736084517,0.07341921494212483,0.03714051758127966
Sherri Sheperd,14,3,0.0800039283289178,0.0173805210714328,0.04593810702890951,0.11406974962892608,0.06813164260001656
Jaleel White,14,3,0.0982476791865324,0.0272185323988298,0.044899355684825996,0.1515960026882388,0.1066966470034128
Roshon Fegan,14,3,0.131092664923685,0.0322033618853018,0.06797407562849346,0.19421125421887653,0.12623717859038308
Melissa Gilbert,14,3,0.0836264636821307,0.0196436058061152,0.04512499630214491,0.12212793106211649,0.07700293475997158
Donald Driver,14,3,0.1073807302744864,0.0321098420529538,0.04444543985069695,0.17031602069827584,0.1258705808475789
Gavin DeGraw,14,3,0.1026007876694942,0.0261872975279234,0.05127368451476433,0.15392789082422406,0.10265420630945973
Gladys Knight,14,3,0.0891035453194267,0.0225972206673967,0.044812992811329166,0.13339409782752423,0.08858110501619507
Katherine Jenkins,14,3,0.0883970490368718,0.0236330780585433,0.042076216042126934,0.13471788203161666,0.09264166598948972
Maria Menounos,14,3,0.0702520920071065,0.0175889471805143,0.035777755533298476,0.10472642848091451,0.06894867294761603
William Levy,14,4,0.1056250719132725,0.0261514584661554,0.054368213319607915,0.15688193050693708,0.10251371718732916
Sherri Sheperd,14,4,0.0572336327460653,0.0112475745190001,0.0351883866888251,0.0792788788033055,0.0440904921144804
Jaleel White,14,4,0.1023545111571229,0.0235540160897618,0.056188639621189765,0.148520382693056,0.09233174307186624
Roshon Fegan,14,4,0.1524922499230979,0.0402255353499691,0.07365020063715846,0.23133429920903734,0.15768409857187887
Melissa Gilbert,14,4,0.088223474242288,0.0215708668049232,0.04594457530463854,0.13050237317993746,0.08455779787529892
Donald Driver,14,4,0.1143483268228306,0.0316836347380369,0.052248402736278274,0.17644825090938293,0.12419984817310466
Gavin DeGraw,14,4,0.1099676967302265,0.0299362814806572,0.05129258502813838,0.1686428084323146,0.11735022340417622
Gladys Knight,14,4,0.0994367939176176,0.0259052642429802,0.048662476001376416,0.1502111118338588,0.10154863583248239
Katherine Jenkins,14,4,0.0985287848694249,0.0314672058287688,0.036853061445038054,0.16020450829381175,0.1233514468487737
Maria Menounos,14,4,0.0717894576780535,0.0186589959218734,0.03521782567118164,0.10836108968492536,0.07314326401374371
William Levy,14,5,0.11164963546321,0.0309299530635466,0.05102692745865866,0.17227234346776132,0.12124541600910266
Jaleel White,14,5,0.1145275416480278,0.0324706688006042,0.05088503079884356,0.17817005249721202,0.12728502169836847
Roshon Fegan,14,5,0.1635656538757164,0.0462934852586919,0.07283042276868028,0.2543008849827525,0.1814704622140722
Melissa Gilbert,14,5,0.1031481502912088,0.0252200890296951,0.053716775793006405,0.1525795247894112,0.09886274899640479
Donald Driver,14,5,0.1315370837996619,0.0379487787638089,0.05715747742259644,0.20591669017672734,0.1487592127541309
Gavin DeGraw,14,5,0.0785574340824136,0.0137603056860937,0.05158723493766995,0.10552763322715725,0.053940398289487296
Gladys Knight,14,5,0.1098285212826092,0.0301248927651006,0.05078373146301202,0.16887331110220638,0.11808957963919436
Katherine Jenkins,14,5,0.10428678409749,0.0265489269834312,0.05225088720996484,0.15632268098501514,0.1040717937750503
Maria Menounos,14,5,0.0828991954596618,0.0237792441610734,0.036291876903957944,0.12950651401536567,0.09321463711140773
William Levy,14,6,0.1261546825460017,0.0337184331035218,0.06006655366309897,0.19224281142890443,0.13217625776580544
Jaleel White,14,6,0.1265816356062867,0.0356526643729706,0.056702413435264346,0.1964608577773091,0.13975844434204476
Roshon Fegan,14,6,0.1904395968541476,0.0511804349973102,0.09012594425941962,0.2907532494488756,0.20062730518945598
Melissa Gilbert,14,6,0.1118648031760337,0.0272926069575847,0.05837129353916769,0.1653583128128997,0.10698701927373201
Donald Driver,14,6,0.1410645876553143,0.038268707497653,0.06605792095991442,0.21607125435071417,0.15001333339079975
Gladys Knight,14,6,0.0878377002993835,0.0170213653911577,0.0544758241327144,0.12119957646605259,0.06672375233333819
Katherine Jenkins,14,6,0.1155637286247379,0.0299192114121931,0.05692207425683943,0.17420538299263638,0.11728330873579695
Maria Menounos,14,6,0.1004932652380943,0.0243062098674238,0.052853093897943654,0.14813343657824496,0.0952803426803013
William Levy,14,7,0.1464622729155848,0.033165015208695,0.08145884310654261,0.211465702724627,0.1300068596180844
Jaleel White,14,7,0.0895024905525949,0.0143174637449802,0.06144026161243371,0.1175647194927561,0.05612445788032239
Roshon Fegan,14,7,0.2116276236398114,0.0486093046755249,0.11635338647578261,0.3069018608038402,0.19054847432805758
Melissa Gilbert,14,7,0.1339490783072415,0.0307122554411663,0.07375305764255558,0.19414509897192744,0.12039204132937187
Donald Driver,14,7,0.1657202917291763,0.0442570346585975,0.0789765037983252,0.2524640796600274,0.17348757586170216
Katherine Jenkins,14,7,0.1421363186623913,0.0382569698361898,0.06715265778345929,0.21711997954132328,0.14996732175786398
Maria Menounos,14,7,0.1106019241931992,0.0273023517428573,0.05708931477719889,0.1641145336091995,0.10702521883200061
William Levy,14,8,0.1830823827349467,0.0448381333681078,0.0951996413334554,0.27096512413643803,0.17576548280298263
Roshon Fegan,14,8,0.1127672492432119,0.0148831793005816,0.08359621781407196,0.14193828067235184,0.05834206285827988
Melissa Gilbert,14,8,0.1675206439481021,0.0312786105105951,0.1062145673473357,0.2288267205488685,0.12261215320153279
Donald Driver,14,8,0.2011521635968522,0.0440945875657295,0.11472677196802238,0.287577555225682,0.17285078325765962
Katherine Jenkins,14,8,0.1778586644778546,0.0471634059446889,0.08541838882626435,0.27029894012944483,0.18488055130318048
Maria Menounos,14,8,0.1576188959990321,0.0297319754291343,0.09934422415792887,0.2158935678401353,0.11654934368220643
William Levy,14,9,0.2815640286496957,0.0638162950873586,0.15648409027847285,0.40664396702091854,0.25015987674244566
Donald Driver,14,9,0.2971721929176785,0.0636169218296587,0.17248302613154745,0.42186135970380956,0.2493783335722621
Katherine Jenkins,14,9,0.2674879987425078,0.0550764809469485,0.15953809608648872,0.37543790139852684,0.21589980531203812
Maria Menounos,14,9,0.1537757796901184,0.0298678371305253,0.09523481891428882,0.212316740465948,0.11708192155165918
Gilles Marini,15,1,0.081163795579518,0.0217351501137403,0.038562901356587014,0.12376468980244898,0.08520178844586196
Sabrina Bryan,15,1,0.0893326967816904,0.0266735422109851,0.0370525540481596,0.1416128395152212,0.10456028546706159
Kirstie Alley,15,1,0.0592705301941914,0.0144348186798032,0.030978285581777128,0.08756277480660568,0.05658448922482855
Kelly Monaco,15,1,0.0656245346380448,0.018310978289847,0.02973501718994468,0.10151405208614492,0.07177903489620024
Apolo Anton Ohno,15,1,0.0887922396858512,0.0242887680537333,0.04118625430053394,0.13639822507116847,0.09521197077063454
Emmitt Smith,15,1,0.0605704369374377,0.0170663236670631,0.027120442549994024,0.09402043132488139,0.06689998877488737
Shawn Johnson,15,1,0.0668878574673215,0.0195623594847843,0.02854563287714427,0.10523008205749873,0.07668444918035447
Pamela Anderson,15,1,0.0518866389217469,0.0081326680403416,0.03594660956267737,0.06782666828081643,0.031880058718139065
Helio Castroneves,15,1,0.0837277828625017,0.0256415939002191,0.03347025881807226,0.13398530690693114,0.10051504808885889
Joey Fatone,15,1,0.076726423929898,0.0209673323167407,0.03563045258908622,0.11782239527070977,0.08219194268162355
Drew Lachey,15,1,0.0916566390819656,0.0294311635917516,0.03397155844213247,0.14934171972179872,0.11537016127966625
Bristol Palin,15,1,0.0863281278515991,0.0251414585390231,0.03705086911511383,0.13560538658808438,0.09855451747297056
Melissa Rycroft,15,1,0.0980322960682332,0.0303779837841482,0.038491447851302735,0.15757314428516367,0.11908169643386093
Gilles Marini,15,2,0.0853730508088934,0.0239354827036271,0.03845950470978429,0.1322865969080025,0.09382709219821822
Sabrina Bryan,15,2,0.0965734010025398,0.0244359262055744,0.04867898563961398,0.14446781636546563,0.09578883072585165
Kirstie Alley,15,2,0.0649538951554158,0.0134658277033333,0.03856087285688253,0.09134691745394907,0.05278604459706654
Kelly Monaco,15,2,0.0780117962797394,0.0193646576099429,0.040057067364251325,0.11596652519522749,0.07590945783097616
Apolo Anton Ohno,15,2,0.091616941901598,0.0245459856307912,0.043506810065247245,0.13972707373794874,0.09622026367270149
Emmitt Smith,15,2,0.0713900178615602,0.0174516410695153,0.03718480136531021,0.10559523435781018,0.06841043299249996
Shawn Johnson,15,2,0.0702040984571164,0.0196090469942854,0.03177036634831703,0.10863783056591578,0.07686746421759874
Helio Castroneves,15,2,0.0885294774346554,0.0256739196387404,0.03820859494272422,0.1388503599265866,0.10064176498386238
Joey Fatone,15,2,0.0461859619622526,0.0080225739243856,0.030461717070456827,0.061910206854048376,0.03144848978359155
Drew Lachey,15,2,0.1006004431022417,0.0280930905133864,0.045537985696004354,0.15566290050847903,0.11012491481247468
Bristol Palin,15,2,0.0972227215146237,0.0223766629378038,0.05336446215652826,0.14108098087271914,0.08771651871619088
Melissa Rycroft,15,2,0.1093381945193628,0.0320134737607339,0.04659178594832436,0.17208460309040124,0.12549281714207688
Gilles Marini,15,3,0.0988733151559298,0.0266703221824614,0.04659948367830546,0.15114714663355414,0.10454766295524867
Sabrina Bryan,15,3,0.1082388181595265,0.0286555394955729,0.05207396074820362,0.1644036755708494,0.11232971482264578
Kirstie Alley,15,3,0.0730193596841131,0.0158911351835346,0.04187273472438528,0.10416598464384093,0.062293249919455645
Kelly Monaco,15,3,0.078288009910292,0.0198365824703535,0.03940830826839914,0.11716771155218486,0.07775940328378572
Apolo Anton Ohno,15,3,0.1041229215976152,0.0286353583592081,0.04799761921356732,0.16024822398166308,0.11225060476809576
Emmitt Smith,15,3,0.0792245027384105,0.0190867077206818,0.041814555605874174,0.11663444987094683,0.07481989426507266
Shawn Johnson,15,3,0.0793657318115861,0.0202040941667666,0.039765707244723565,0.11896575637844864,0.07920004913372508
Helio Castroneves,15,3,0.0505631447681781,0.0087146262185009,0.03348247737991634,0.06764381215643986,0.03416133477652352
Drew Lachey,15,3,0.1081562302539895,0.0294711727285274,0.050392731706075805,0.1659197288019032,0.1155269970958274
Bristol Palin,15,3,0.1033994687247521,0.0262590378536032,0.05193175453168983,0.15486718291781437,0.10293542838612454
Melissa Rycroft,15,3,0.1167484971956067,0.0302999384943666,0.05736061774664816,0.17613637664456525,0.11877575889791708
Gilles Marini,15,4,0.1258097957951145,0.0359655336549877,0.055317349831338625,0.19630224175889038,0.14098489192755176
Sabrina Bryan,15,4,0.1330106942879921,0.0353213833040956,0.06378078301196471,0.20224060556401946,0.13845982255205475
Kirstie Alley,15,4,0.0964907448253884,0.0187843519688916,0.05967341496636087,0.13330807468441594,0.07363465971805508
Kelly Monaco,15,4,0.098622811773454,0.0269663246912017,0.04576881537869867,0.15147680816820933,0.10570799278951065
Apolo Anton Ohno,15,4,0.1326695431237715,0.0336154871522954,0.06678318830527251,0.19855589794227047,0.13177270963699794
Emmitt Smith,15,4,0.0975614937438565,0.0247401851021673,0.049070730943608594,0.14605225654410442,0.09698152560049583
Shawn Johnson,15,4,0.1000642195588853,0.0268676055165045,0.04740371274653647,0.15272472637123413,0.10532101362469766
Bristol Palin,15,4,0.0711303540889936,0.013101920793914,0.04545058933292216,0.09681011884506503,0.05135952951214287
Melissa Rycroft,15,4,0.1446403428025438,0.0366276146021731,0.07285021818228452,0.21643046742280306,0.14358024924051854
Gilles Marini,15,6,0.143210023893955,0.0334759590899443,0.07759714407766419,0.20882290371024584,0.13122575963258165
Sabrina Bryan,15,6,0.0734399078003924,0.010213191524918,0.05342205241155312,0.09345776318923169,0.04003571077767856
Kirstie Alley,15,6,0.1041347076153766,0.0190428245979645,0.06681077140336619,0.14145864382738702,0.07464787242402082
Kelly Monaco,15,6,0.1265146302078844,0.030484172566742,0.06676565197707007,0.1862636084386987,0.11949795646162864
Apolo Anton Ohno,15,6,0.1407087337048643,0.0367619557222088,0.06865530048933506,0.21276216692039357,0.14410686643105852
Emmitt Smith,15,6,0.1244257733662209,0.0244560600768057,0.07649189561568173,0.17235965111676008,0.09586775550107834
Shawn Johnson,15,6,0.1250329879407851,0.0276771813081879,0.07078571257673683,0.17928026330483338,0.10849455072809655
Melissa Rycroft,15,6,0.1625332354705209,0.0437519001013896,0.07677951127179729,0.24828695966924452,0.17150744839744725
Gilles Marini,15,8,0.0864672947565012,0.0135584855764977,0.05989266302656571,0.11304192648643668,0.05314926345987098
Kirstie Alley,15,8,0.1300683789065743,0.0252081089775946,0.08066048531048889,0.1794762725026597,0.09881578719217082
Kelly Monaco,15,8,0.1392411803563694,0.0341665714956959,0.07227470022480544,0.20620766048793338,0.13393296026312795
Apolo Anton Ohno,15,8,0.1734816938508873,0.0442754894604385,0.08670173450842783,0.26026165319334676,0.17355991868491893
Emmitt Smith,15,8,0.1329828142234024,0.0300449413728221,0.0740947291326711,0.19187089931413373,0.11777617018146264
Shawn Johnson,15,8,0.139874370695695,0.0309803954247079,0.07915279566326752,0.20059594572812248,0.12144315006485495
Melissa Rycroft,15,8,0.19788426721057,0.050197522568194,0.09949712297690977,0.29627141144423025,0.19677428846732048
Kelly Monaco,15,9,0.2045705475305838,0.0433976458737859,0.11951116161796342,0.28962993344320415,0.1701187718252407
Apolo Anton Ohno,15,9,0.1375263724891763,0.0212269453130085,0.09592155967567963,0.17913118530267297,0.08320962562699334
Emmitt Smith,15,9,0.201729903059008,0.0362962888298825,0.13058917695243832,0.2728706291655777,0.14228145221313937
Shawn Johnson,15,9,0.1944579666863496,0.0395892929193821,0.11686295256436068,0.2720529808083385,0.15519002824397782
Melissa Rycroft,15,9,0.2617152102348822,0.060861405236692,0.14242685597096588,0.3810035644987985,0.23857670852783264
Ingo Rademacher,16,3,0.0015809652307472,0.0004901579512367,0.0006202556463232678,0.002541674815171132,0.001921419168847864
Zendaya,16,3,0.2678650210161978,0.0757626640012338,0.11937019957377956,0.416359842458616,0.2969896428848364
Victor Ortiz,16,3,0.0159303381020993,0.0055623988060252,0.0050280364422899074,0.026832639761908694,0.02180460331961879
Alexandra Raisman,16,3,0.0900721914268848,0.0320393329943492,0.027275098757960373,0.15286928409580924,0.12559418533784888
Jacoby Jones,16,3,0.1656671616455302,0.0492160405162013,0.06920372223377565,0.26213060105728475,0.19292687882350912
D. L. Hughley,16,3,9.002405617585118e-05,3.1038668534365525e-05,2.9188265848494754e-05,0.0001508598465032076,0.00012167158065471285
Andy Dick,16,3,0.0008373736994119,0.0002944364808113,0.00026027819702175207,0.001414469201802048,0.001154191004780296
Wynonna Judd,16,3,0.0035410386353707,0.0005893156199509,0.002385980020266936,0.004696097250474464,0.002310117230207528
Kellie Pickler,16,3,0.0002481548213726,8.165157258567654e-05,8.811773910467397e-05,0.000408191903640526,0.000320074164535852
Lisa Vanderpump,16,3,0.0049307855828174,0.0018444493940492,0.0013156647704809683,0.008545906395153832,0.007230241624672864
Sean Lowe,16,3,0.4492369457833918,0.0891543135649391,0.27449449119611113,0.6239794003706725,0.3494849091745613
Ingo Rademacher,16,4,0.0017002262005346,0.0005712926631226,0.0005804925808143041,0.0028199598202548956,0.0022394672394405917
Zendaya,16,4,0.2653247230546515,0.0633709746476363,0.14111761274528434,0.38953183336401864,0.2484142206187343
Victor Ortiz,16,4,0.0176070383163872,0.0055528543917981,0.006723443708462923,0.028490632924311476,0.021767189215848554
Alexandra Raisman,16,4,0.0945009079550654,0.0280115337020655,0.039598301899017016,0.1494035140111138,0.10980521211209678
Jacoby Jones,16,4,0.1701138406745495,0.051993577760473,0.0682064282640224,0.2720212530850766,0.20381482482105417
D. L. Hughley,16,4,9.561752219267735e-05,3.3921563421797894e-05,2.913125788595348e-05,0.00016210378649940123,0.00013297252861344775
Andy Dick,16,4,0.000908880584295,0.0003162558123406,0.000289019192107424,0.001528741976482576,0.001239722784375152
Kellie Pickler,16,4,0.000281400463904,9.345673954385336e-05,9.822525439804746e-05,0.0004645756734099526,0.00036635041901190513
Lisa Vanderpump,16,4,0.0053098824983064,0.0018071434897544,0.0017678812583877758,0.008851883738225024,0.007084002479837249
Sean Lowe,16,4,0.4441574827301132,0.0808715328389522,0.2856492783657669,0.6026656870944594,0.3170164087286925
